"","word"
"1","york"
"2","year"
"3","now"
"4","school"
"5","know"
"6","ago"
"7","night"
"8","week"
"9","get"
"10","time"
"11","day"
"12","like"
"13","sure"
"14","jersey"
"15","though"
"16","wait"
"17","see"
"18","louis"
"19","states"
"20","going"
"21","think"
"22","u"
"23","care"
"24","angeles"
"25","years"
"26","old"
"27","want"
"28","go"
"29","francisco"
"30","estate"
"31","forward"
"32","got"
"33","people"
"34","thing"
"35","just"
"36","bit"
"37","days"
"38","weeks"
"39","make"
"40","back"
"41","morning"
"42","much"
"43","else"
"44","also"
"45","birthday"
"46","one"
"47","said"
"48","will"
"49","media"
"50","take"
"51","luck"
"52","month"
"53","good"
"54","statement"
"55","come"
"56","never"
"57","use"
"58","cream"
"59","times"
"60","best"
"61","point"
"62","lot"
"63","new"
"64","say"
"65","director"
"66","can"
"67","season"
"68","two"
"69","district"
"70","court"
"71","century"
"72","always"
"73","help"
"74","single"
"75","glad"
"76","really"
"77","dont"
"78","im"
"79","favorite"
"80","diego"
"81","follow"
"82","way"
"83","home"
"84","still"
"85","phone"
"86","forget"
"87","seen"
"88","parks"
"89","gonna"
"90","happy"
"91","fountain"
"92","percent"
"93","months"
"94","continue"
"95","country"
"96","world"
"97","find"
"98","even"
"99","ready"
"100","another"
"101","wanted"
"102","love"
"103","things"
"104","better"
"105","fun"
"106","together"
"107","africa"
"108","tuned"
"109","following"
"110","since"
"111","hours"
"112","president"
"113","give"
"114","friend"
"115","white"
"116","post"
"117","imagine"
"118","tell"
"119","council"
"120","s"
"121","friends"
"122","done"
"123","deal"
"124","suk"
"125","excited"
"126","getting"
"127","us"
"128","weekend"
"129","great"
"130","orleans"
"131","carolina"
"132","oil"
"133","minister"
"134","need"
"135","monday"
"136","security"
"137","anniversary"
"138","street"
"139","happen"
"140","keep"
"141","city"
"142","obama"
"143","cancer"
"144","look"
"145","believe"
"146","de"
"147","pates"
"148","members"
"149","mayo"
"150","feel"
"151","worry"
"152","development"
"153","free"
"154","place"
"155","idea"
"156","store"
"157","work"
"158","insurance"
"159","looking"
"160","came"
"161","little"
"162","vegas"
"163","room"
"164","england"
"165","god"
"166","side"
"167","department"
"168","officers"
"169","life"
"170","many"
"171","thats"
"172","half"
"173","later"
"174","corner"
"175","sheet"
"176","laden"
"177","easily"
"178","hear"
"179","used"
"180","min"
"181","service"
"182","page"
"183","four"
"184","round"
"185","away"
"186","jpmorgan"
"187","ha"
"188","disease"
"189","bored"
"190","proud"
"191","sorry"
"192","trying"
"193","stout"
"194","tax"
"195","ever"
"196","christ"
"197","saw"
"198","decision"
"199","difference"
"200","sense"
"201","center"
"202","romney"
"203","tournament"
"204","law"
"205","well"
"206","yeah"
"207","first"
"208","butter"
"209","game"
"210","barack"
"211","book"
"212","yes"
"213","quarter"
"214","rt"
"215","r"
"216","house"
"217","allow"
"218","war"
"219","prison"
"220","report"
"221","state"
"222","every"
"223","soon"
"224","across"
"225","become"
"226","cause"
"227","executive"
"228","sheriffs"
"229","appeals"
"230","mean"
"231","kick"
"232","bad"
"233","six"
"234","marriage"
"235","manager"
"236","bless"
"237","bed"
"238","try"
"239","enough"
"240","job"
"241","news"
"242","chris"
"243","mothers"
"244","rights"
"245","tired"
"246","saying"
"247","three"
"248","fall"
"249","summer"
"250","last"
"251","minutes"
"252","lies"
"253","bulb"
"254","music"
"255","ways"
"256","stewart"
"257","dad"
"258","easier"
"259","less"
"260","america"
"261","bin"
"262","paper"
"263","guard"
"264","rebounds"
"265","cool"
"266","whether"
"267","hope"
"268","team"
"269","didnt"
"270","hes"
"271","weve"
"272","board"
"273","aside"
"274","games"
"275","playing"
"276","university"
"277","bowl"
"278","rate"
"279","party"
"280","different"
"281","seasons"
"282","ii"
"283","dc"
"284","able"
"285","add"
"286","provide"
"287","remain"
"288","hard"
"289","cup"
"290","welcome"
"291","force"
"292","museum"
"293","questions"
"294","nigga"
"295","press"
"296","church"
"297","ten"
"298","hair"
"299","series"
"300","brenda"
"301","buy"
"302","change"
"303","found"
"304","made"
"305","play"
"306","afford"
"307","christie"
"308","clinic"
"309","ohio"
"310","beer"
"311","county"
"312","long"
"313","right"
"314","comment"
"315","judge"
"316","expect"
"317","miss"
"318","understand"
"319","march"
"320","coast"
"321","paso"
"322","worse"
"323","government"
"324","let"
"325","processor"
"326","agent"
"327","door"
"328","rid"
"329","card"
"330","wrong"
"331","brown"
"332","start"
"333","hour"
"334","coach"
"335","run"
"336","park"
"337","pretty"
"338","talking"
"339","thinking"
"340","working"
"341","liquid"
"342","ask"
"343","cant"
"344","fine"
"345","finished"
"346","told"
"347","g"
"348","nights"
"349","thursday"
"350","alone"
"351","without"
"352","assets"
"353","boy"
"354","girl"
"355","jump"
"356","term"
"357","adjustments"
"358","others"
"359","may"
"360","grose"
"361","needed"
"362","million"
"363","thought"
"364","album"
"365","zealand"
"366","administration"
"367","biggest"
"368","direction"
"369","hand"
"370","step"
"371","north"
"372","fruit"
"373","calls"
"374","dealer"
"375","pm"
"376","view"
"377","officer"
"378","conference"
"379","foot"
"380","enjoyed"
"381","pepper"
"382","districts"
"383","consecutive"
"384","business"
"385","california"
"386","money"
"387","word"
"388","charles"
"389","wars"
"390","blog"
"391","springs"
"392","group"
"393","cuts"
"394","might"
"395","self"
"396","figure"
"397","military"
"398","around"
"399","end"
"400","loss"
"401","definitely"
"402","lead"
"403","likely"
"404","ny"
"405","brother"
"406","police"
"407","exercise"
"408","american"
"409","certainly"
"410","available"
"411","th"
"412","crafts"
"413","question"
"414","points"
"415","onto"
"416","noble"
"417","area"
"418","part"
"419","blue"
"420","girls"
"421","columbia"
"422","sister"
"423","actually"
"424","anyone"
"425","call"
"426","eat"
"427","stop"
"428","win"
"429","check"
"430","something"
"431","club"
"432","prosecutors"
"433","theory"
"434","coffee"
"435","seem"
"436","sum"
"437","conduct"
"438","quite"
"439","address"
"440","union"
"441","harder"
"442","today"
"443","twitter"
"444","beyond"
"445","comfortable"
"446","line"
"447","heard"
"448","please"
"449","hits"
"450","innings"
"451","throw"
"452","giffords"
"453","station"
"454","ahead"
"455","involved"
"456","next"
"457","real"
"458","story"
"459","stuff"
